,chip,code,C,R,F,label,count,probability,date,date_index,dataset,concentration
38,4,6,1,1,0,CR¬F,0.0,0.0,20230131,2,3,8.0
35,4,3,0,1,1,¬CRF,1.0,0.0476190476190476,20230131,2,3,8.0
31,3,7,1,1,1,CRF,0.0,0.0,20220531,2,1,8.0
29,3,5,1,0,1,C¬RF,0.0,0.0,20220531,2,1,8.0
28,3,4,1,0,0,C¬R¬F,0.0,0.0,20220531,2,1,8.0
27,3,3,0,1,1,¬CRF,0.0,0.0,20220531,2,1,8.0
26,3,2,0,1,0,¬CR¬F,0.0,0.0,20220531,2,1,8.0
25,3,1,0,0,1,¬C¬RF,1.0,1.0,20220531,2,1,8.0
24,3,0,0,0,0,¬C¬R¬F,0.0,0.0,20220531,2,1,8.0
36,4,4,1,0,0,C¬R¬F,0.0,0.0,20230131,2,3,8.0
32,4,0,0,0,0,¬C¬R¬F,0.0,0.0,20230131,2,3,8.0
33,4,1,0,0,1,¬C¬RF,15.0,0.7142857142857143,20230131,2,3,8.0
34,4,2,0,1,0,¬CR¬F,0.0,0.0,20230131,2,3,8.0
30,3,6,1,1,0,CR¬F,0.0,0.0,20220531,2,1,8.0
44,5,4,1,0,0,C¬R¬F,0.0,0.0,20230131,2,3,16.0
43,5,3,0,1,1,¬CRF,3.0,0.2142857142857142,20230131,2,3,16.0
42,5,2,0,1,0,¬CR¬F,0.0,0.0,20230131,2,3,16.0
41,5,1,0,0,1,¬C¬RF,10.0,0.7142857142857143,20230131,2,3,16.0
40,5,0,0,0,0,¬C¬R¬F,0.0,0.0,20230131,2,3,16.0
45,5,5,1,0,1,C¬RF,1.0,0.0714285714285714,20230131,2,3,16.0
47,5,7,1,1,1,CRF,0.0,0.0,20230131,2,3,16.0
37,4,5,1,0,1,C¬RF,,,20220531,2,1,16.0
32,4,0,0,0,0,¬C¬R¬F,,,20220531,2,1,16.0
33,4,1,0,0,1,¬C¬RF,,,20220531,2,1,16.0
34,4,2,0,1,0,¬CR¬F,,,20220531,2,1,16.0
35,4,3,0,1,1,¬CRF,,,20220531,2,1,16.0
36,4,4,1,0,0,C¬R¬F,,,20220531,2,1,16.0
39,4,7,1,1,1,CRF,0.0,0.0,20220531,1,0,16.0
38,4,6,1,1,0,CR¬F,0.0,0.0,20220531,1,0,16.0
38,4,6,1,1,0,CR¬F,,,20220531,2,1,16.0
37,4,5,1,0,1,C¬RF,1.0,1.0,20220531,1,0,16.0
36,4,4,1,0,0,C¬R¬F,0.0,0.0,20220531,1,0,16.0
35,4,3,0,1,1,¬CRF,0.0,0.0,20220531,1,0,16.0
34,4,2,0,1,0,¬CR¬F,0.0,0.0,20220531,1,0,16.0
33,4,1,0,0,1,¬C¬RF,0.0,0.0,20220531,1,0,16.0
32,4,0,0,0,0,¬C¬R¬F,0.0,0.0,20220531,1,0,16.0
39,4,7,1,1,1,CRF,,,20220531,2,1,16.0
46,5,6,1,1,0,CR¬F,0.0,0.0,20230131,2,3,16.0
46,5,6,1,1,0,CR¬F,,,20220531,2,1,32.0
40,5,0,0,0,0,¬C¬R¬F,,,20220531,1,0,32.0
41,5,1,0,0,1,¬C¬RF,,,20220531,1,0,32.0
46,5,6,1,1,0,CR¬F,,,20220531,1,0,32.0
43,5,3,0,1,1,¬CRF,,,20220531,1,0,32.0
44,5,4,1,0,0,C¬R¬F,,,20220531,1,0,32.0
45,5,5,1,0,1,C¬RF,,,20220531,1,0,32.0
47,5,7,1,1,1,CRF,,,20220531,1,0,32.0
40,5,0,0,0,0,¬C¬R¬F,,,20220531,2,1,32.0
41,5,1,0,0,1,¬C¬RF,,,20220531,2,1,32.0
42,5,2,0,1,0,¬CR¬F,,,20220531,2,1,32.0
43,5,3,0,1,1,¬CRF,,,20220531,2,1,32.0
44,5,4,1,0,0,C¬R¬F,,,20220531,2,1,32.0
45,5,5,1,0,1,C¬RF,,,20220531,2,1,32.0
42,5,2,0,1,0,¬CR¬F,,,20220531,1,0,32.0
47,5,7,1,1,1,CRF,,,20220531,2,1,32.0
